,brand_bsin,brand_img,brand_link,brand_nm,cal,cal_from_fat,calcium,chol_dv,chol_mg,country_iso_cd,diet_fiber_dv,diet_fiber_g,gcp_cd,gln_addr_02,gln_addr_04,gln_addr_city,gln_addr_postalcode,gln_cd,gln_country_iso_cd,gln_nm,gpc_s_cd,gtin_cd,gtin_img,gtin_nm,ingredients,iron,m_floz,m_g,m_ml,m_oz,owner_cd,owner_img,owner_link,owner_nm,owner_wiki_en,pkg_unit,pot_dv,pot_mg,prefix_nm,protein_g,return_code,sat_fat_dv,sat_fat_g,serv_ct,serv_size_g,serv_size_ml,sod_dv,sod_mg,sugars_g,tot_carb_dv,tot_carb_g,tot_fat_dv,tot_fat_g,trans_fat_g,vitamin_a,vitamin_c
100,8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,90.0,0.0,2.0,0.0,0.0,US,12.0,3.0,0033383,P.O. Box 6036,DE,Newark,19714-6036,0033383000008,US,Produce Marketing Association Inc.,50000000,0033383310640,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383310640.jpg,Dark Sweet 2 Lb,Cherry,2.0,,907.0,,155.0,,,,,,1,9.0,300.0,GS1 US,2.0,0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,19.0,7.0,22.0,1.0,0.5,0.0,2,15.0
101,D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,90.0,0.0,6.0,0.0,0.0,US,20.0,5.0,0039400,P.O. Box 52330,TN,Knoxville,37950,0039400000006,US,Bush Brothers and Company,50000000,0039400016700,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400016700.jpg,Butter Beans Baby,,10.0,,454.0,,16.0,,,,,,1,9.0,330.0,GS1 US,6.0,0,0.0,0.0,1.0,130.0,0.0,20.0,470.0,1.0,7.0,21.0,0.0,0.0,0.0,0,0.0
102,D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,150.0,25.0,6.0,0.0,0.0,US,28.0,7.0,0039400,P.O. Box 52330,TN,Knoxville,37950,0039400000006,US,Bush Brothers and Company,50000000,0039400018919,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400018919.jpg,Refried Beans Traditional,,15.0,,,,16.0,,,,,,1,15.0,510.0,GS1 US,9.0,0,5.0,1.0,1.0,125.0,0.0,20.0,480.0,0.0,8.0,24.0,5.0,3.0,0.0,0,0.0
103,D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,180.0,5.0,6.0,0.0,0.0,US,20.0,5.0,0039400,P.O. Box 52330,TN,Knoxville,37950,0039400000006,US,Bush Brothers and Company,50000000,0039400019169,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400019169.jpg,Steakhouse Recipe,,4.0,,624.0,,22.0,,,,,,1,0.0,0.0,GS1 US,6.0,0,0.0,0.0,1.0,130.0,0.0,21.0,510.0,21.0,13.0,39.0,1.0,0.5,0.0,0,0.0
104,D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,160.0,10.0,6.0,0.0,0.0,US,20.0,5.0,0039400,P.O. Box 52330,TN,Knoxville,37950,0039400000006,US,Bush Brothers and Company,50000000,0039400019220,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400019220.jpg,Sweet Mesquite,,10.0,,624.0,,22.0,,,,,,1,0.0,0.0,GS1 US,6.0,0,0.0,0.0,1.0,130.0,0.0,19.0,450.0,13.0,11.0,32.0,2.0,1.0,0.0,0,0.0
105,D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,150.0,10.0,8.0,0.0,0.0,US,20.0,5.0,0039400,P.O. Box 52330,TN,Knoxville,37950,0039400000006,US,Bush Brothers and Company,50000000,0039400019541,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400019541.jpg,Boston Recipe Baked Beans,,25.0,,,,16.0,,,,,,1,0.0,0.0,GS1 US,6.0,0,0.0,0.0,1.0,130.0,0.0,18.0,440.0,11.0,10.0,31.0,2.0,1.0,0.0,0,0.0
106,FCKJ3R,http://product.okfn.org.s3.amazonaws.com/images/brand/FCKJ3R.jpg,http://www.looza.be,Looza,150.0,0.0,0.0,0.0,0.0,US,10.0,3.0,0045587,Spitalgasse 2,,Ch 3011 Bern,,0045587000005,CH,Frito-Lay Trading Company GmbH,50000000,0045587531103,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0045587531103.jpg,Banana Nectar,"WATER,BANANA PUREE CONCENTRATE,NATURAL FLAVOR,CITRIC ACID,SUGAR",0.0,33.8,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0.0,0.0,GS1 US,0.0,0,0.0,0.0,4.0,0.0,240.0,0.0,10.0,36.0,12.0,36.0,0.0,0.0,0.0,0,0.0
107,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,90.0,15.0,4.0,0.0,0.0,US,3.0,0.99,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410005002,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410005002.jpg,Brick Oven Premium White,"UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,SUGAR,YEAST,SOYBEAN OIL,SALT,MONOGLYCERIDES,WHEAT GLUTEN,CALCIUM PROPIONATE (PRESERVATIVE),CALCIUM SULFATE,DATEM,NATURAL FLAVOR,SOY LECITHIN,AZODICARBONAMIDE.",6.0,,,,32.0,,,,,,1,0.0,0.0,GS1 US,3.0,0,0.0,0.0,17.0,33.0,0.0,8.0,190.0,3.0,6.0,17.0,2.0,1.5,0.0,0,0.0
108,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,130.0,25.0,6.0,0.0,0.0,US,8.0,2.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410013090,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410013090.jpg,Nutty Almond,"WHOLE WHEAT FLOUR,WATER,UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],SUGAR,FLAXSEED,BULGUR WHEAT,WHEAT GLUTEN,YEAST,ALMONDS (NUTS),MOLASSES,HAZELNUTS (FILBERTS),SOYBEAN OIL,SALT,SESAME SEEDS,CALCIUM PROPIONATE (PRESERVATIVE),MONO- AND DIGLYCERIDES,DATEM AND/OR SODIUM STEAROYL LACTYLATE,GRAIN VINEGAR,CALCIUM SULFATE,CARAMEL COLOR,NATURAL BLACK WALNUT FLAVOR,SOY LECITHIN,CITRIC ACID,WHEY,SOY FLOUR,NONFAT MILK",8.0,,680.0,,24.0,,,,,,1,0.0,0.0,GS1 US,5.0,0,0.0,0.0,16.0,43.0,0.0,6.0,150.0,5.0,7.0,21.0,5.0,3.0,0.0,0,0.0
109,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,80.0,10.0,4.0,0.0,0.0,US,3.0,0.99,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410042007,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410042007.jpg,Pumpernickel Rye,"UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,RYE FLOUR,RYE MEAL,YEAST,CARAMEL COLOR,SALT,SUGAR,SOYBEAN OIL,GROUND CARAWAY,WHEAT GLUTEN,CORN FLOUR,MONO- AND DIGLYCERIDES,PRESERVATIVES (CALCIUM PROPIONATE,SODIUM PROPIONATE),DATEM,GRAIN VINEGAR,MALIC ACID,CALCIUM SULFATE,SOY FLOUR,ETHOXYLATED MONO- AND DIGLYCERIDES,ACETIC ACID,MONOCALCIUM PHOSPHATE,LACTIC ACID,SOY LECITHIN,NATURAL & ARTIFICIAL FLAVORS,POLYSORBATE 60,CALCIUM CARBONATE,PHOSPHORIC ACID.",4.0,,454.0,,16.0,,,,,,1,0.0,0.0,GS1 US,2.0,0,0.0,0.0,15.0,30.0,0.0,9.0,220.0,1.0,5.0,15.0,2.0,1.0,0.0,0,0.0
110,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,100.0,15.0,4.0,0.0,0.0,US,20.0,5.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410134160,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410134160.jpg,Pocket Thins Flatbread Italian Herb,"UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,WHOLE WHITE WHEAT FLOUR,CELLULOSE FIBER,WHEAT GLUTEN,YEAST,SUGAR,SOYBEAN AND/OR CANOLA OIL,POLYDEXTROSE,SALT,PRESERVATIVES (CALCIUM PROPIONATE,SORBIC ACID),GUAR GUM,MONOGLYCERIDES,HERBS (ROSEMARY,BASIL,PARSLEY),MALTODEXTRIN,MODIFIED CORNSTARCH,EXTRA VIRGIN OLIVE OIL,CITRIC ACID,NATURAL FLAVOR,REB A (NATURAL STEVIA LEAF SWEETENER),SOY LECITHIN,SOY FLOUR.",6.0,,333.0,,11.75,,,,,,1,0.0,0.0,GS1 US,5.0,0,0.0,0.0,8.0,42.0,0.0,8.0,200.0,1.0,7.0,20.0,2.0,1.5,0.0,0,0.0
111,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,100.0,10.0,4.0,0.0,0.0,US,20.0,5.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410135457,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410135457.jpg,Sandwich Thins Rolls Seedless Rye,"UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,WHOLE WHITE WHEAT FLOUR,RYE FLOUR,CELLULOSE FIBER,RYE MEAL,POLYDEXTROSE,WHEAT GLUTEN,YEAST,SUGAR,GROUND CARAWAY,SALT,SOYBEAN AND/OR CANOLA OIL,PRESERVATIVES (CALCIUM PROPIONATE,SORBIC ACID),GUAR GUM,MONOGLYCERIDES,FUMARIC ACID,CITRIC ACID,LACTIC ACID,CALCIUM LACTATE,GLUCONO DELTA LACTONE,POTASSIUM CITRATE,SODIUM DIACETATE,SOY LECITHIN.",6.0,,340.0,,12.0,,,,,,1,0.0,0.0,GS1 US,4.0,0,0.0,0.0,8.0,43.0,0.0,7.0,170.0,2.0,8.0,23.0,2.0,1.0,0.0,0,0.0
112,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,200.0,20.0,8.0,0.0,0.0,US,4.0,1.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410135525,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410135525.jpg,Steak Rolls,"ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,HIGH FRUCTOSE CORN SYRUP,YEAST,SALT,SOYBEAN OIL,WHEAT GLUTEN,MONOGLYCERIDES,CALCIUM PROPIONATE (PRESERVATIVE),MONOCALCIUM PHOSPHATE,CALCIUM SULFATE,DATEM,SOY LECITHIN,AZODICARBONAMIDE,SESAME SEEDS.",15.0,,,,15.0,,,,,,1,0.0,0.0,GS1 US,6.0,0,3.0,0.5,6.0,71.0,0.0,21.0,510.0,2.0,12.0,37.0,3.0,2.0,0.0,0,0.0
113,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,140.0,20.0,6.0,0.0,0.0,US,8.0,2.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410135587,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410135587.jpg,Hot Dog Rolls Wheat,"WHOLE WHEAT FLOUR,ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,NIACIN,REDUCED IRON,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,HIGH FRUCTOSE CORN SYRUP,YEAST,WHEAT GLUTEN,SOYBEAN OIL,MOLASSES,SALT,MONOGLYCERIDES,CALCIUM PROPIONATE (PRESERVATIVE),ETHOXYLATED MONO- AND DIGLYCERIDES,CALCIUM SULFATE,GRAIN VINEGAR,MONOCALCIUM PHOSPHATE,DATEM,AZODICARBONAMIDE,SOY LECITHIN.",8.0,,,,14.0,,,,,,1,0.0,0.0,GS1 US,5.0,0,3.0,0.5,8.0,50.0,0.0,11.0,270.0,5.0,8.0,25.0,3.0,2.0,0.0,0,0.0
114,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,190.0,25.0,8.0,0.0,0.0,US,4.0,1.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410135723,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410135723.jpg,Italian Rolls,"ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,HIGH FRUCTOSE CORN SYRUP,SOYBEAN OIL,YEAST,SALT,WHEAT GLUTEN,MONOGLYCERIDES,CALCIUM PROPIONATE (PRESERVATIVE),MONOCALCIUM PHOSPHATE,GRAIN VINEGAR,CALCIUM SULFATE,DATEM,SOY LECITHIN,CALCIUM IODATE,SESAME SEEDS.",10.0,,,,19.0,,,,,,1,0.0,0.0,GS1 US,6.0,0,3.0,0.5,8.0,67.0,0.0,16.0,380.0,2.0,12.0,36.0,4.0,2.5,0.0,0,0.0
115,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,100.0,15.0,10.0,0.0,0.0,US,12.0,3.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410138359,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410138359.jpg,100% Whole Wheat,"WHOLE WHEAT FLOUR,WATER,SUGAR,WHEAT GLUTEN,SOYBEAN OIL,YEAST,WHEAT BRAN,SALT,ENRICHMENT (CALCIUM SULFATE,VITAMIN E ACETATE,VITAMIN A PALMITATE,VITAMIN D3),MONO- AND DIGLYCERIDES,CALCIUM PROPIONATE (PRESERVATIVE),DATEM,ETHOXYLATED MONO- AND DIGLYCERIDES,MONOCALCIUM PHOSPHATE,GRAIN VINEGAR,SOY LECITHIN.",4.0,,680.0,,24.0,,,,,,1,0.0,0.0,GS1 US,4.0,0,0.0,0.0,18.0,38.0,0.0,8.0,200.0,3.0,6.0,18.0,2.0,1.5,0.0,15,0.0
116,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,90.0,10.0,10.0,0.0,0.0,US,3.0,0.99,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410138557,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410138557.jpg,Butter Split Top,"UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,SUGAR,YEAST,SALT,WHEAT GLUTEN,SOYBEAN OIL,ENRICHMENT (CALCIUM SULFATE,VITAMIN E ACETATE,VITAMIN A PALMITATE,VITAMIN D3),BUTTER (MILK),CALCIUM PROPIONATE (PRESERVATIVE),MONOCALCIUM PHOSPHATE,CORN FLOUR,DATEM,MONO- AND DIGLYCERIDES,SOY LECITHIN,SPICE & COLORING,NATURAL & ARTIFICIAL FLAVOR.",6.0,,624.0,,22.0,,,,,,1,0.0,0.0,GS1 US,3.0,0,0.0,0.0,18.0,35.0,0.0,8.0,180.0,2.0,6.0,18.0,2.0,1.0,0.0,15,0.0
117,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,90.0,15.0,4.0,0.0,0.0,US,3.0,0.99,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410139592,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410139592.jpg,Premium Italian,"UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,YEAST,SUGAR,SALT,SOYBEAN OIL,MONO- AND DIGLYCERIDES,WHEAT GLUTEN,CALCIUM PROPIONATE (PRESERVATIVE),CALCIUM SULFATE,DATEM,SOY LECITHIN,AZODICARBONAMIDE.",4.0,,567.0,,20.0,,,,,,1,0.0,0.0,GS1 US,2.0,0,0.0,0.0,29.0,31.0,0.0,8.0,180.0,3.0,5.0,16.0,2.0,1.5,0.0,0,0.0
118,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,140.0,25.0,8.0,0.0,0.0,US,4.0,1.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410163412,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410163412.jpg,Hot Dog Rolls Chicago,"ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,HIGH FRUCTOSE CORN SYRUP,YEAST,SOYBEAN OIL,POPPY SEEDS,WHEAT GLUTEN,SALT,CALCIUM SULFATE,PRESERVATIVES (CALCIUM PROPIONATE,POTASSIUM SORBATE),MONOCALCIUM PHOSPHATE,PAPRIKA,DATEM,AZODICARBONAMIDE,RED PEPPER,SOY FLOUR.",8.0,,,,,,,,,,1,0.0,0.0,GS1 US,5.0,0,0.0,0.0,8.0,50.0,0.0,10.0,230.0,3.0,8.0,25.0,4.0,2.5,0.0,0,0.0
119,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,60.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684000977,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684000977.jpg,Splash Cooler Juice,"WATER,HIGH FRUCTOSE CORN SYRUP,APPLE AND GRAPE JUICE CONCENTRATES,CITRIC ACID,STRAWBERRY JUICE CONCENTRATE,NATURAL FLAVOR,VITAMIN E ACETATE.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,15.0,16.0,6.0,17.0,0.0,0.0,0.0,0,0.0
120,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,60.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684001004,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001004.jpg,Wild Cherry Juice,"WATER,HIGH FRUCTOSE CORN SYRUP,APPLE AND CHERRY JUICE CONCENTRATES,CITRIC ACID,GRAPE JUICE CONCENTRATE,NATURAL FLAVOR,VITAMIN E ACETATE.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,15.0,16.0,6.0,17.0,0.0,0.0,0.0,0,0.0
121,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,80.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684001080,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001080.jpg,Apple Juice,"APPLE JUICE FROM CONCENTRATE (WATER,APPLE JUICE CONCENTRATE),CITRIC ACID (FOR TARTNESS),NATURAL FLAVOR.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,25.0,20.0,7.0,21.0,0.0,0.0,0.0,0,0.0
122,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,80.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684001097,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001097.jpg,Berry Juice,"APPLE,GRAPE,AND STRAWBERRY JUICES FROM CONCENTRATE (WATER; APPLE,GRAPE,AND STRAWBERRY JUICE CONCENTRATES); CITRIC ACID (FOR TARTNESS); NATURAL FLAVOR.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,25.0,20.0,7.0,21.0,0.0,0.0,0.0,0,0.0
123,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,80.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684001103,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001103.jpg,Fruit Punch Juice,"APPLE,GRAPE,AND CHERRY JUICES FROM CONCENTRATE (WATER; APPLE,CHERRY AND GRAPE JUICE CONCENTRATES); CITRIC ACID (FOR TARTNESS); NATURAL FLAVOR.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,25.0,20.0,7.0,21.0,0.0,0.0,0.0,0,0.0
124,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,30.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684001134,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001134.jpg,Wild Cherry Juice,"WATER,HIGH FRUCTOSE CORN SYRUP,CITRIC ACID,SUCRALOSE (SPLENDA(R) BRAND SWEETENER),NATURAL FLAVOR.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,15.0,8.0,3.0,8.0,0.0,0.0,0.0,0,0.0
125,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,120.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609300,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093001057,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093001057.jpg,Juice Clementine,"PURE JUICE MADE FROM APPLE,WHITE GRAPE,ORANGE AND CLEMENTINE JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,GUM ARABIC,NATURAL FLAVOR,BETA CAROTENE (COLOR)",0.0,12.0,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,360.0,1.0,25.0,27.0,10.0,30.0,0.0,0.0,0.0,0,0.0
126,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,130.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609300,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093001101,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093001101.jpg,Juice Peach,"PURE JUICE MADE FROM APPLE,WHITE GRAPE AND PEACH JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,NATURAL FLAVOR,GUM ARABIC,BETA CAROTENE (COLOR),RED RADISH JUICE CONCENTRATE (COLOR)",0.0,12.0,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,360.0,1.0,20.0,30.0,11.0,32.0,0.0,0.0,0.0,0,0.0
